ID,rrp,rrpla,tt0,tt0_Myr,mmpla,mmice,mmgas,Mp,Mp_earth,Mp_jup,Mp_Ms_ratio_q,log_Mp_Ms_ratio_q,transit_prob_rrpla,Rp_earth,Rp_m,Rp_jup,Rp_jup_err1,Rp_jup_err2,log_Rp_jup,log_Rp_jup_err1,log_Rp_jup_err2,gp_cgs,log_gp_cgs,G1,gas_frac,IceRock,cluster_map,pred3D_conf_margin
D25-1915,551390325771.5194,14960140338.8325,8043074410811.737,0.2548696482245715,3.5729163007644344e+25,1.783306693336768e+25,5.079762901847243e+27,5.115492064854888e+27,856.2639457759847,2.6952012986590557,0.0025718914353217,-2.589747367799069,0.0465035744480384,11.838096342555604,75503378.47281966,1.0561094734070895,0.8510982473246226,-0.4964210604801433,0.0237089383042371,0.2566890578643322,0.2757626223819246,5989.083512611892,3.7773603689889748,0.9030766374985403,0.9930154983030635,0.9964780508191627,C,0.8117341042956498
D25-8692,1022870352032.4252,40423892914.48737,26518864433333.14,0.8403321048917897,3.020391712231522e+25,1.51012134307477e+25,5.003437331860067e+27,5.033641248982381e+27,842.5632300529579,2.652076527387978,0.0025307396928015,-2.596752523270715,0.0172101188144269,11.8495517372356,75576440.98008867,1.057131441001632,0.8504290447848384,-0.4963206737653007,0.0241289897224805,0.2563493279276743,0.2753126464856436,5881.865789323014,3.7695151106808416,0.7145281801895589,0.9939995888406984,0.9999013248984916,A2,0.38144585369481376
D24-3045,696217152511.9484,19306928988.88081,14354296456824.918,0.4548602066324726,3.1873081154359395e+25,1.5936483330042687e+25,5.232815339177505e+27,5.264688420331864e+27,881.237390835905,2.7738084406384953,0.0026469021721125,-2.5772621096608037,0.0360336954883226,11.819319457646756,75383619.50087102,1.054434335322428,0.8517858988602413,-0.4963699338385356,0.0230195393196234,0.2571535358729321,0.27633521924374,6183.358475155233,3.791224425096467,0.8336479544944118,0.9939458751193581,0.9999928156388658,C,1.197112942829274
D24-6299,979722457931.9796,38318843470.515686,19546430720287.258,0.6193890131152958,3.066938632138788e+25,1.5334589401568329e+25,5.168705475212016e+27,5.199374861533404e+27,870.3047875085206,2.739396660449634,0.0026140647870957,-2.5826836530487034,0.0181555583882719,11.830700860252763,75456210.08669214,1.055449701878422,0.8509865733277219,-0.4965388837646101,0.0234375415592197,0.25678475150766,0.2760950257853905,6094.904108541168,3.7849668772293747,0.7805506824611893,0.994101331960446,0.9999864674927026,A2,0.23581263442976397
D25-3344,955739110891.558,37550072881.863815,24480493862300.227,0.7757400392393663,3.1071693381607946e+25,1.5535183970764557e+25,5.280250604724668e+27,5.311322298106276e+27,889.0432690747339,2.7983784500033067,0.0026703480634018,-2.573432127338485,0.0185272609773285,11.812304355828122,75338877.18147177,1.0538084985938534,0.8526532563098687,-0.4963560674411317,0.0227616966827094,0.2574664007313999,0.2765538828446572,6245.541416808815,3.7955700926926137,0.7332298765443308,0.9941499137808515,0.999914688683038,A2,0.17022555543136786
D25-3637,985637737405.0172,38794690250.23757,25509147117100.21,0.8083360939076549,3.066228592418908e+25,1.533044400540291e+25,5.140775652744369e+27,5.171437938668558e+27,865.6285257722469,2.7246775230076703,0.0026000190742426,-2.58502346594921,0.017932866469935,11.83492227484222,75483134.26894368,1.0558263060054789,0.8507032150905817,-0.496652841488116,0.0235924782850355,0.2566510560819882,0.2760459244299561,6057.831523921795,3.7823171908772366,0.7237317707995157,0.9940708394284465,0.9999088228674242,A2,0.2664953481049359
D25-4971,684357156603.8591,18640916880.636868,17021501964280.363,0.5393788489707824,3.2035924637154805e+25,1.601759199794134e+25,5.269961060857752e+27,5.301996985494907e+27,887.4823383038578,2.7934652189119635,0.002665659620661,-2.5741953066498997,0.0373211255891953,11.814297675127705,75351590.5719645,1.0539863281481074,0.852404889787098,-0.4964244158026262,0.0228349774340759,0.257377051269061,0.2765418784545048,6232.472226877543,3.794660351878466,0.8059355200704118,0.9939577625704432,0.9999537628984986,C,1.2022704338991934
D25-8548,799482633456.047,26434552053.400745,20476000250811.43,0.6488452940277913,3.1715274011720904e+25,1.585715095913447e+25,5.372852957025848e+27,5.404568231037569e+27,904.651372742387,2.8475069710419225,0.0027172288743275,-2.565873779075234,0.0263178282194685,11.800418924203768,75263071.89857164,1.05274816620841,0.8536697817827106,-0.496276297329189,0.0223244935914599,0.257893624435994,0.2768812790974166,6367.996956118921,3.804002847138364,0.7714078032109103,0.9941317654517552,0.9999387005985048,C,0.49013580145372604
D24-0067,758985392582.5963,25297643566.955,14715439837366.898,0.4663041497885422,3.2642614189453327e+25,1.632124051149469e+25,5.61490506444379e+27,5.647547678633244e+27,945.3228346277732,2.975525647330476,0.002839390486995,-2.546774877045994,0.0275005851101782,11.759302762489448,75000833.0191577,1.0490800791579156,0.8556323327146331,-0.4953015073854213,0.0208086403470533,0.25902077149379,0.2774724934535853,6700.904919026888,3.826133455656417,0.8298405874797495,0.994220037430945,0.999991840976956,C,0.6195697399517437
D24-1496,1001639519732.3644,42591889358.35438,18966624385467.41,0.6010160590623942,3.139599402855296e+25,1.569788921530146e+25,5.433214713000185e+27,5.464610707028737e+27,914.7016683453412,2.8791415737769954,0.002747416142297,-2.5610755544070987,0.0163340957745876,11.792791850379883,75214426.4217229,1.052067733756545,0.8540301493237457,-0.4962898536541289,0.0220437012718543,0.2581014977534971,0.2771424433584398,6447.074019911315,3.8093626564457104,0.7863082218786246,0.9942546695982991,0.999986265988627,A2,0.3751069189560061
D25-0269,767054555349.2104,25472530270.281063,19086097704565.367,0.6048019400894037,3.2381574607328477e+25,1.6190335138794897e+25,5.530255496777619e+27,5.562637071384948e+27,931.1099513549844,2.930788762584272,0.0027967003878255,-2.553354057362385,0.0273117743945397,11.776993382830543,75113663.79569322,1.0506583085617025,0.8545361848216012,-0.4959908289178075,0.0214614992501682,0.2584778183423232,0.277428795468373,6580.343390234081,3.818248557533796,0.7851183752781078,0.99417873677686,0.9999441469727848,C,0.5907210564360188
D25-0942,693450409761.593,19992239971.846275,17071310349462.64,0.5409571814543134,3.2387979593022783e+25,1.6193610803802102e+25,5.393361025656739e+27,5.425749005249762e+27,908.1967468865724,2.8586664938091473,0.0027278778306936,-2.5641750836649977,0.03479850186771,11.79668925137625,75239284.04527773,1.0524154317305114,0.8539067724768227,-0.4961768102158644,0.0221872075876215,0.2580090988317375,0.2769260674888699,6396.9965214309705,3.8059761145562767,0.8054268669676663,0.9940306896685259,0.9999531945067792,C,1.114724324372797
D25-8485,690021003728.5105,20401748273.98589,16081527560321.07,0.5095928575151808,3.290091331635252e+25,1.6450080945677712e+25,5.57044074379426e+27,5.603341657110612e+27,937.9233465753762,2.952234803535623,0.0028171652373607,-2.550187679258668,0.0341000188149111,11.768372008610235,75058676.67091608,1.0498891718082597,0.8551433034127162,-0.4956508993974367,0.0211434565818647,0.2587589269410874,0.2774469442967395,6638.210516075838,3.82205102097412,0.8155951857523223,0.9941283406706779,0.9999543229801284,C,1.0818484591540924
D24-1284,919528093341.8934,38056656400.76786,17325952750873.992,0.5490263122314115,3.229914292832773e+25,1.6149478485801974e+25,5.703601422815191e+27,5.735900565743519e+27,960.1119088318968,3.0220761674096517,0.0028838112447177,-2.5400331690775237,0.0182806390733255,11.748641603306876,74932836.14589125,1.0481289675193204,0.8565095035781068,-0.4953636167564474,0.0204147239033979,0.2593978283350546,0.2778739117588659,6818.09418882536,3.833662996512198,0.8028314199328198,0.9943689499917017,0.9999884854125333,A2,0.10012391601285486
D24-3404,671938502356.2263,20723466567.75664,11575562111934.62,0.3668074286997306,3.387371726211663e+25,1.693680483950372e+25,5.840849842607089e+27,5.874723559869205e+27,983.3489939856726,3.0952178924495284,0.0029536066163243,-2.5296473477973453,0.0335706382774024,11.73252557748644,74830048.13320851,1.0466912120686025,0.8573963469501423,-0.4956743745928231,0.019818577883131,0.2598683375541642,0.2786537080493211,7002.30639289897,3.8452411098329105,0.8635331675990224,0.9942339895797803,0.9999936480093593,C,1.0774223407846009
D25-0202,765220873424.8978,25942364934.43177,18297834269511.574,0.5798233791388311,3.2764012821943854e+25,1.63815561323696e+25,5.680442523813687e+27,5.71320653663563e+27,956.3132363556008,3.010119355445538,0.0028724014764382,-2.5417548587138383,0.0268171387519353,11.752825154946413,74959518.83824821,1.0485021937873915,0.8562327726089634,-0.4955077486944855,0.0205693434792472,0.2592652110000203,0.2778485747018818,6786.284581189403,3.831632067724185,0.7930021456164656,0.9942652147070395,0.9999450291722591,C,0.585812458184817
D25-0371,1039511699730.2094,48466644259.08134,24374762192044.383,0.7723896047875752,3.2089207694474845e+25,1.6043837708708051e+25,5.684033114276727e+27,5.716122321971202e+27,956.801299248636,3.0116555964021083,0.0028738674318608,-2.5415332692356123,0.0143542019596218,11.752539433732291,74957696.50834456,1.048476703803846,0.856245842812593,-0.4955049893537065,0.0205587852812501,0.2592729373817466,0.2778558683931851,6790.078162549507,3.831874773598405,0.7342131907589029,0.9943861929666667,0.9999045034760743,A2,0.5334446405935269
D25-1612,611841073502.9612,17150618327.187237,11907909365124.05,0.3773388776435486,3.448429038625239e+25,1.7241841042785802e+25,5.862551907285287e+27,5.89703619767154e+27,987.0838267335442,3.1069737606277874,0.0029648246343245,-2.5280009895164173,0.0405641351657376,11.730485576110896,74817037.0044353,1.0465092178766198,0.8575241156441481,-0.495851750402865,0.0197430580500707,0.2599314891692945,0.2788615249768176,7031.346622704703,3.847038507779959,0.8599031167199629,0.9941522674729606,0.9999647207500125,C,1.4208204639273543
D25-2509,932995305964.4176,39102508257.93559,22580235765629.633,0.7155244938027491,3.224095915100268e+25,1.6119843910249729e+25,5.68967134252846e+27,5.721912301679462e+27,957.77046327198,3.0147061652684206,0.0028767784322169,-2.5410935859272215,0.0177916975404976,11.751972550684696,74954080.92826699,1.0484261305917724,0.8562717727280654,-0.4954995159041778,0.0205378366072537,0.2592882671182324,0.277870341742178,6797.611723550449,3.832356354254789,0.7511050194446214,0.9943653524466743,0.9999211387993798,A2,0.15457969098857305
D25-2709,808540763075.4604,29815097048.96291,19526769699376.793,0.6187659929581715,3.2823982813664263e+25,1.6411495720187909e+25,5.746180683246665e+27,5.779004666060329e+27,967.3269502293743,3.044786441549173,0.002905482486707,-2.5367817380016353,0.0233338163836095,11.74067441741968,74882021.43430273,1.0474181927250985,0.857179005561144,-0.4951917381547529,0.020120112940972,0.2596830281947257,0.2780029051347867,6878.656926359862,3.837503649512938,0.7807452262246519,0.9943201321489777,0.999939596401033,C,0.35396282453914285
D24-0025,756946571304.2136,27084397087.872257,13629737848655.344,0.43190032983038457,3.3605872063363257e+25,1.6802869760665637e+25,5.944103755327182e+27,5.977709627390545e+27,1000.5874639935968,3.1494782019971264,0.0030053844280495,-2.522099968152993,0.0256863757292761,11.723216610891653,74770675.54426695,1.0458607332885772,0.8576942206072946,-0.496527207481498,0.0194738577711747,0.2600915612458966,0.2796377529629845,7136.379380193661,3.853477929701175,0.8413394010991607,0.9943781357479498,0.9999921120029863,C,0.5610206080284028
D24-0082,1033051469732.4862,50286449867.22865,17804130008151.508,0.564178835150693,3.276377895149499e+25,1.638177578232498e+25,5.93872167168882e+27,5.971485450640315e+27,999.5456212782154,3.146198867566025,0.003002255128527,-2.5225524046299004,0.0138347408066558,11.724344230351065,74777867.50117908,1.0459613313542646,0.8576593233002714,-0.4965757640776416,0.0195156291871955,0.2600647791447283,0.2796383831569911,7127.577535916359,3.852941950392226,0.7979801679291363,0.9945132950214286,0.9999861197166989,A2,0.5167775982742198
D24-1690,873708745613.9183,37728262054.30822,15431328881529.96,0.48898930468508256,3.3662852917594283e+25,1.683134137029874e+25,6.137517825508125e+27,6.171180678425719e+27,1032.971892207445,3.2514123700873125,0.0031026549413905,-2.5082665213487463,0.0184397574157688,11.711342347808486,74694941.49432252,1.044801397279731,0.8585386142299937,-0.4972951356317082,0.0190337447411739,0.2604826325801437,0.280644654318272,7382.298514346139,3.8681916025654233,0.8223446234281675,0.9945451519455137,0.9999898893812166,C,0.008644749255651618
D24-2126,567765810102.164,15155490762.13646,6981116250170.6455,0.2212182247753519,3.556384182794765e+25,1.77759752926607e+25,6.049623291967762e+27,6.08518713379571e+27,1018.5777399142496,3.2061049177005847,0.0030594203789822,-2.5143608447777104,0.0459041551949009,11.7149555015711,74717986.18902048,1.0451237367680368,0.8584586187723776,-0.4967269597250254,0.0191677115133804,0.2604039591211415,0.2800728177601443,7274.93882338181,3.8618293455920463,0.9153147443947157,0.9941556699825327,0.9993314969728011,C,1.3465354728082026
D24-6830,905713266624.4188,40151132691.31089,16123525307290.469,0.5109236858091385,3.3439792011608603e+25,1.671980543547037e+25,6.07786393655313e+27,6.111303728564739e+27,1022.9493034322152,3.2198649781689883,0.0030725508942004,-2.5125009146620565,0.0173270329718632,11.713852655627171,74710952.2375901,1.0450253488165124,0.8584797191665617,-0.496867122635462,0.0191268251050767,0.2604272123332806,0.2802208891776363,7307.53742975862,3.8637710485243075,0.8151611344322818,0.9945282065011254,0.9999891662193005,A2,0.11946943258029563
D24-6940,685223311886.1,21769208725.0655,11612149091946.54,0.36796680013519845,3.397403189320141e+25,1.698696027513119e+25,5.920303282245854e+27,5.954277314139055e+27,996.6652127714262,3.1371324099784275,0.0029936034761885,-2.523805725538669,0.0319579828916315,11.726427072887995,74791151.87087965,1.0461471475253126,0.8576555218964163,-0.4964937433511532,0.0195927752231314,0.2600291562084578,0.2795038531887551,7104.513394840385,3.851534337411586,0.8631327981663373,0.9942941804520045,0.9999934454306468,C,0.9753232319818919
D25-1087,873273933192.9296,36882526476.68754,20169000619383.02,0.6391170627482134,3.336560046502384e+25,1.6682233466103144e+25,6.028190020249178e+27,6.061555620714202e+27,1014.6221453440128,3.19365417318978,0.0030475392763771,-2.516050688530267,0.0188625906752817,11.715957605569086,74724377.60831963,1.0452131372505962,0.858269338313059,-0.4966526452923079,0.0192048597230888,0.2603440231078659,0.2799803337829898,7245.447358005769,3.860065205420073,0.7744154245912355,0.9944955383481092,0.9999320561120771,C,0.028236747117764693
D25-3045,696217152511.9484,23731056754.533543,14354296456824.918,0.4548602066324726,3.455642209222765e+25,1.7277829398533751e+25,6.139954791846633e+27,6.17451121393886e+27,1033.529378651344,3.253167130631644,0.0031043294187726,-2.508032199409913,0.0293160143349745,11.711203452273567,74694055.61860082,1.044789006023063,0.8585418720483362,-0.4973163998445656,0.0190285940146139,0.2604856992800143,0.280666200700003,7386.457884704608,3.868436225957377,0.8336479544944118,0.9944033752802623,0.9999558242286465,C,0.8353217027477546
D25-4293,780337104922.9744,28923942414.45444,17838954910044.77,0.5652823697000016,3.353726821404263e+25,1.6768168183681377e+25,5.965472128169445e+27,5.999009396383487e+27,1004.1527562491192,3.1607004195908783,0.0030160932108514,-2.5205552409412224,0.0240527376949945,11.719432105036606,74746537.96592347,1.045523107003909,0.8578075477509018,-0.4963553292194138,0.0193336355596172,0.2601806067795157,0.2796285883148646,7166.433930526895,3.8553031013360606,0.7976280061853955,0.994409532308074,0.9999444307280542,C,0.4518116069691871
D25-6188,934161149087.1494,42910259951.45051,21201054661674.89,0.6718208818691818,3.345355899705598e+25,1.6726142457275675e+25,6.114944345008777e+27,6.148397904005833e+27,1029.1583649703446,3.239408800846066,0.0030912005550557,-2.5098728172827114,0.0162129057429884,11.71229454257734,74701014.59255826,1.0448863452212591,0.8585162779391456,-0.4971328579676252,0.0190690537699104,0.2604616097257065,0.2804839026075658,7353.848670149025,3.8665146885739854,0.7643508612604506,0.9945589795066354,0.9999238326790273,A2,0.22994525056314696
D24-1616,945172774982.835,44389883498.68642,16236357663544.932,0.5144991274223937,3.3585851878819333e+25,1.6792828425060972e+25,6.19383524606037e+27,6.22742109793919e+27,1042.3857751563708,3.2810437818436196,0.0031309306676416,-2.5043265494364375,0.0156724898820828,11.70819357554962,74674858.62485547,1.044520486555915,0.8586659579628805,-0.4975690643207812,0.0189169623737084,0.2605643733959111,0.280968206409692,7453.583811131373,3.872365139212663,0.813996143285797,0.9946067800216796,0.9999883863261475,A2,0.2687106515775488
D24-2022,622833257303.3718,18953256310.74357,8727943780564.325,0.27657184895443016,3.5350354448981408e+25,1.767513014935318e+25,6.189013838450187e+27,6.224364192899169e+27,1041.8740907400436,3.2794331890933455,0.0031293937621413,-2.5045397874559256,0.0367060935911918,11.708573653657146,74677282.76302527,1.0445543943801443,0.8586403611274066,-0.4975687482220652,0.0189310604619022,0.260552171815905,0.280955130611346,7449.441345647577,3.8721237050167874,0.8952710659475074,0.9943206481251033,0.999994673319362,C,1.345657129669565
D24-5748,889269729186.9742,41690104182.14046,14790297897151.43,0.4686762585605822,3.453020536690903e+25,1.7265014946605025e+25,6.460972730730483e+27,6.495502936097392e+27,1087.2590365400206,3.4222881644348746,0.0032657128889378,-2.4860219997068307,0.0166874133238081,11.671059253752276,74438015.92043203,1.0412076305101554,0.8616157107417663,-0.4966796119827773,0.0175373421843279,0.2618611279309613,0.2815171110240896,7824.001577097303,3.893428929321031,0.829053572061249,0.9946839827944631,0.9999898365616186,A2,0.1058625728510112
D24-5979,717881508765.7118,27014273899.56196,11378451444711.75,0.3605613685676905,3.521412402823769e+25,1.7607001609607542e+25,6.39944534164311e+27,6.434659465671348e+27,1077.074665339518,3.390231541449604,0.0032351229088342,-2.490109214959886,0.0257530519823181,11.677505396483047,74479129.41876888,1.0417827088173346,0.8613666571927701,-0.4965514148185869,0.0177771448728957,0.2616957297453575,0.2811963703057524,7742.159402014394,3.8888621086908404,0.8656933370213076,0.994527430050323,0.999993138627668,C,0.6522224521731044
D24-6339,709056201670.2675,26303413837.156055,11012014846677.27,0.3489496934708999,3.530136372405054e+25,1.7650622752067095e+25,6.416547596105257e+27,6.451848959829307e+27,1079.9519533710466,3.399288176938518,0.0032437651884511,-2.488950591282974,0.0264490383000117,11.676133223745447,74470377.70104848,1.0416602934740735,0.8613114054726234,-0.4966398603072074,0.0177261098236228,0.2617062196706088,0.2813133252620821,7764.666417270475,3.8901228024662977,0.8697235491840298,0.9945284888186557,0.9999933022689226,C,0.7006223196103898
D24-0535,859334188931.3074,40353334995.46187,13708710139714.275,0.43440281072433506,3.514677846051315e+25,1.7573306559382643e+25,6.660813316273172e+27,6.695960094733686e+27,1120.8128443529988,3.5279031057606356,0.0033664957741245,-2.4728219263543756,0.0172402107552755,11.653433727185334,74325600.31198806,1.03963520830286,0.8626785770946117,-0.4971761734127776,0.0168809789020103,0.2624011761950463,0.2825140319444536,8089.873473231966,3.9079417292381216,0.8404976481529478,0.994751047204096,0.9999905914011304,A2,0.008775361948266891
D24-2729,638248182897.0905,22579487355.567757,7801683674829.055,0.24722043738525917,3.690374760391649e+25,1.84518246582079e+25,6.753691763514713e+27,6.790595511118629e+27,1136.653528693152,3.5777637044882136,0.0034140751689887,-2.4667269210895806,0.0308111512473488,11.645999971057588,74278187.8154053,1.0389720222599073,0.863164045627979,-0.4975173969782779,0.0166038529068077,0.2626377277383396,0.2830417849565105,8214.686358905845,3.9145909864933213,0.9058439984067388,0.9945654622568092,0.9999946733193621,C,1.0278233654353874
D24-4409,968902937903.8326,50167726428.42798,15536359910420.258,0.4923175371517561,3.462886561084835e+25,1.7314331018260474e+25,6.572538863955283e+27,6.607167729566131e+27,1105.9502074865472,3.4811210377060755,0.0033218540621247,-2.478619451176053,0.0138674811383474,11.659579626011777,74364798.85470311,1.0401835010169405,0.8623698662910271,-0.4969386169636595,0.017109960884567,0.2622268868457164,0.2821143157914832,7974.18377779465,3.90168624045133,0.821250570212645,0.9947588941240452,0.9999882425758362,A2,0.3482863292977507
D24-7020,967309325471.8478,50493788746.62355,15341417507091.08,0.48614018515638324,3.4775927884643753e+25,1.738786244435407e+25,6.633917027893007e+27,6.668692955777651e+27,1116.2486953529594,3.513536857627846,0.003352786805318,-2.4745940613095097,0.0137779322421417,11.655121208318713,74336363.06665674,1.0397857531843666,0.8625795587820698,-0.4970460172362134,0.0169438625726497,0.2623500557790739,0.2823522435520953,8054.59720277073,3.9060438269417084,0.8232823409108859,0.9947851958224415,0.9999883255594874,A2,0.3401128383252816
D24-8289,778528725677.1812,32356944435.63104,12400268208845.3,0.39294078791940135,3.5159777335723135e+25,1.7579819061805815e+25,6.534534907657243e+27,6.569694684992966e+27,1099.677728397604,3.461377600101668,0.0033030139190512,-2.48108959616798,0.0215007940995165,11.662085466526776,74380781.10550778,1.0404070540131451,0.8622501573226723,-0.4967088650644835,0.0172032880726613,0.26215726341191,0.2818454016976061,7925.550564416734,3.899029441083215,0.8545533748124973,0.9946481870130072,0.999992081203531,C,0.36719598727023683
D24-8842,887516902417.056,42080602660.29155,14479996405998.7,0.4588433976601104,3.4737291284615287e+25,1.736855820538664e+25,6.548824968662186e+27,6.583562259946802e+27,1101.9989722384255,3.4686840147243423,0.0033099860532663,-2.480173836134317,0.0165325579012318,11.660436203931448,74370262.10867476,1.040259918713629,0.8623594564044411,-0.4967399723534508,0.0171418654138532,0.2622100496101556,0.2819263787482917,7944.527019719882,3.900068046434494,0.8323207804317111,0.9947236329037319,0.9999899316869452,A2,0.10337735981719032
D25-0067,758985392582.5963,31915763706.588383,14715439837366.898,0.4663041497885422,3.580346916174201e+25,1.7901290692657844e+25,6.717600018813173e+27,6.753403487974915e+27,1130.4280887775626,3.558168328753907,0.0033953763137128,-2.469112085326924,0.0217980057251892,11.64990197689182,74303074.80861603,1.039320131044257,0.8628883517776315,-0.497449336934367,0.0167493394066904,0.2625087746548335,0.2828535954781329,8164.222823334967,3.911914849256213,0.8298405874797495,0.9946984554935162,0.9999504095868638,C,0.42562285416771317
D25-2126,567765810102.164,16778405488.78078,6981116250170.6455,0.2212182247753519,3.7251338941317728e+25,1.8606324594280208e+25,6.587275590351413e+27,6.62452692929273e+27,1108.855901927075,3.4902670860341045,0.0033305816637972,-2.4774799132451615,0.041464011610948,11.659222777436565,74362522.87449041,1.040151665563845,0.8623484626470448,-0.4970351735216148,0.0170966688325636,0.2622280258774739,0.2822036782399184,7995.623992120224,3.902852362486229,0.9153147443947157,0.9943767548477164,0.9979249277025384,C,1.7303590942324556
D25-3404,671938502356.2263,24783141948.53207,11575562111934.62,0.3668074286997306,3.642175434474496e+25,1.8210518562008537e+25,6.708730186544285e+27,6.745151940889031e+27,1129.046891782838,3.55382083292362,0.0033912277229205,-2.469643046114813,0.0280715012424486,11.650407376420612,74306298.24681066,1.0393652191407523,0.8628401712511092,-0.4974093436493475,0.016768179691016,0.2624892283351809,0.2828042507369062,8153.540033353136,3.911346207899673,0.8635331675990224,0.9946003063142348,0.9999606165810797,C,0.8538768293722967
D24-1787,755909140534.571,32225802404.47999,11238049665422.48,0.3561123046563262,3.605242579254701e+25,1.8026146783896693e+25,6.788071652669922e+27,6.824124078462469e+27,1142.2657558271349,3.5954289138369173,0.003430932166145,-2.464587868408451,0.0215882909994906,11.642139214463027,74253563.9098452,1.0386275934348628,0.8634666144412065,-0.4975393601276889,0.0164598564039535,0.2627721666850905,0.2831917666874658,8260.722479046519,3.9170180321801595,0.8672353186829569,0.9947169152585705,0.999992664889212,C,0.42114598978058915
D24-3809,665560136711.1346,25452063520.30229,8478343785658.306,0.26866250239746703,3.7037964071954696e+25,1.8518929137586263e+25,6.881502093280179e+27,6.918540057352134e+27,1158.0697093087165,3.6451738974458032,0.0034784012354711,-2.458620323339484,0.0273337365925188,11.631183258701729,74183686.82399963,1.037650182174224,0.86459025731378,-0.4977990540298536,0.0160509666557818,0.263214443392119,0.2837769533870097,8390.799752953728,3.92380335674547,0.898107954817893,0.9946465636153113,0.9999942871330745,C,0.8378599438721004
D24-5407,870035312612.2291,43627587341.8605,13294394829892.982,0.4212739508040213,3.590347624377427e+25,1.7951653653856124e+25,6.9192513167635e+27,6.955154793007274e+27,1164.1985191334863,3.6644651174959297,0.0034968098506823,-2.456327983088131,0.015946332180796,11.627263701323937,74158687.88704407,1.0373005075678967,0.8647622719764069,-0.4977146880011107,0.0159045904029117,0.2633202567724639,0.2838440626069337,8440.894058896818,3.9263884495025634,0.8449231687444706,0.9948378609373479,0.9999905894757384,A2,0.08314915946425483
D24-7051,725547729823.241,30934285355.327007,10033545320648.24,0.3179438652067407,3.682657942454488e+25,1.8413228173969652e+25,6.974634650414614e+27,7.011461229839158e+27,1173.6234524855474,3.694131311822528,0.0035251187681443,-2.452826246195761,0.0224896095710256,11.622865005220971,74130633.00329937,1.0369080876643453,0.8651822926734034,-0.4978118029164077,0.0157402618960041,0.2634908872718443,0.2840739230538814,8515.67039480237,3.9302188434087486,0.8805773156643798,0.994747659836181,0.9999933159041012,C,0.5260584989791983
D24-7586,582915067905.5955,19312393254.26124,4888130277344.109,0.15489550147489384,3.8383721323075663e+25,1.918551123747135e+25,7.023305279552984e+27,7.06168900087606e+27,1182.0308996813062,3.7205948371317494,0.0035503715439296,-2.4497261959491157,0.0360235000831134,11.618526066349087,74102959.25117448,1.0365209988694466,0.865637309960497,-0.4979485153483734,0.0155781048869451,0.2636685537660805,0.2843339440034927,8583.080933162866,3.9336432076735117,0.9399221741623546,0.9945645126373713,0.9993385399953255,C,1.3892320420073867
D24-8373,550904476618.8374,16294496521.485432,3815269112861.829,0.12089858268251798,3.837689947947782e+25,1.9158757312390356e+25,6.858327650596822e+27,6.896704550076299e+27,1154.4147417355125,3.633669415214067,0.0034674231020996,-2.45999316160409,0.0426953971288815,11.633497360112951,74198446.16280042,1.037856629592128,0.8643281585510302,-0.4977351255332011,0.0161373638424219,0.263115340437573,0.2836458954888019,8360.990387036214,3.9222577241075838,0.9527912608327465,0.9944354728840671,0.9969099586119824,C,1.835949046860116
D25-0025,756946571304.2136,34002279368.93108,13629737848655.344,0.43190032983038457,3.6831074645336314e+25,1.841509551589488e+25,7.06905131643411e+27,7.105882391079447e+27,1189.4282734222904,3.743879025858507,0.003572590442976,-2.447016767886677,0.0204603930357587,11.61454166315611,74077546.72760968,1.036165539187737,0.8658607168877733,-0.498050438077201,0.0154291444175402,0.2637873633415867,0.2845539646049205,8642.722256241852,3.9366505566747603,0.8413394010991607,0.994816818993293,0.9999520191926619,C,0.3742925058513853
D25-2022,622833257303.3718,22385515153.385223,8727943780564.325,0.27657184895443016,3.7771978834078503e+25,1.888567558278908e+25,6.989604721803223e+27,7.027376700637302e+27,1176.2874862972951,3.702516702127135,0.0035331205131409,-2.4518415487243748,0.0310781322311804,11.621743480910157,74123479.92124496,1.0368080333638023,0.8653769059526442,-0.4978781836523508,0.0156983535265705,0.2635543852683268,0.2841661149927892,8536.647676053304,3.9312873576190017,0.8952710659475074,0.9946250243237063,0.999966765941858,C,1.0795379301954977
D25-6940,685223311886.1,27063051524.46166,11612149091946.54,0.36796680013519845,3.692913964374509e+25,1.8464198678742432e+25,6.911119270534785e+27,6.948048410178531e+27,1163.0090070935908,3.660720974804284,0.0034932370086367,-2.4567719474138303,0.025706635460941,11.627912616905274,74162826.67062184,1.0373583991302782,0.8647544456570619,-0.497724138769361,0.0159288276266947,0.2633074507027254,0.2838293132143711,8431.328503683695,3.9258960107292977,0.8631327981663373,0.9946849622421101,0.9999598002364788,C,0.7408583820228207
D24-1838,788909318251.6659,38024428966.15254,10969822735741.018,0.34761270615449263,3.7077944674863807e+25,1.8538901103789468e+25,7.208439487365963e+27,7.245517432040826e+27,1212.8012841955117,3.81744859433131,0.0036427940834795,-2.4385653774641174,0.0182961327471683,11.602123050147805,73998340.8138427,1.035057640209292,0.8667922398321076,-0.4984877879215998,0.0149645354236663,0.2642116980806384,0.2853382676708837,8831.432727358608,3.9460311650850675,0.8701887973207286,0.9948826367443547,0.9999923152839938,C,0.19817371071608836
